,states,year,quarter,district,trans_counts,amount
1608,bihar,2018,4,vaishali district,522642,964760831.5562135
1609,bihar,2018,4,pashchim champaran district,582470,1215256332.6509812
1610,bihar,2018,4,gopalganj district,288486,665355068.2331328
1611,bihar,2018,4,lakhisarai district,115486,181734953.4666848
1612,bihar,2018,4,aurangabad district,345707,535217438.3518773
1613,bihar,2018,4,kaimur bhabua district,175587,291814682.8445456
1614,bihar,2018,4,araria district,224141,643458080.2643342
1615,bihar,2018,4,munger district,173044,283385408.5237344
1616,bihar,2018,4,katihar district,364308,755567034.96501
1617,bihar,2018,4,khagaria district,175089,336919554.4997294
1618,bihar,2018,4,saharsa district,226972,503942086.3920203
1619,bihar,2018,4,bhagalpur district,460720,770462001.2139144
1620,bihar,2018,4,madhubani district,480479,1055071917.028533
1621,bihar,2018,4,kishanganj district,130169,375883248.4677948
1622,bihar,2018,4,gaya district,724866,1079658570.770959
1623,bihar,2018,4,samastipur district,529944,1020002681.3963059
1624,bihar,2018,4,banka district,120661,153837814.6988419
1625,bihar,2018,4,purbi champaran district,732175,1458571863.5112112
1626,bihar,2018,4,sheohar district,57310,111505767.66156699
1627,bihar,2018,4,bhojpur district,307475,560408464.8180625
1628,bihar,2019,1,madhepura district,264883,576254457.2110447
1629,bihar,2019,1,purnia district,432736,880288859.2093346
1630,bihar,2019,1,nalanda district,946010,1077003028.991115
1631,bihar,2019,1,buxar district,269395,400579206.461272
1632,bihar,2019,1,darbhanga district,763583,1448771357.599244
1633,bihar,2019,1,nawada district,358636,558537691.0189606
1634,bihar,2019,1,jamui district,254802,390616872.39251614
1635,bihar,2019,1,sheikhpura district,84957,128265941.3321425
1636,bihar,2019,1,siwan district,551354,1022001680.3459771
1637,bihar,2019,1,muzaffarpur district,1262299,2061506662.05161
1638,bihar,2019,1,patna district,7894598,11217940482.12446
1639,bihar,2019,1,jehanabad district,281786,306816678.8817686
1640,bihar,2019,1,rohtas district,879724,1104230103.111794
1641,bihar,2019,1,begusarai district,456148,695166454.2759526
1642,bihar,2019,1,supaul district,291495,551617489.0466162
1643,bihar,2019,1,sitamarhi district,511026,830161563.236364
1644,bihar,2019,1,saran district,688941,1194323043.67222
1645,bihar,2019,1,arwal district,166197,181951883.21584398
1646,bihar,2019,1,vaishali district,749004,1174950625.5845962
1647,bihar,2019,1,pashchim champaran district,938338,1627339576.736521
1648,bihar,2019,1,gopalganj district,436537,840103896.7641629
1649,bihar,2019,1,lakhisarai district,172050,249104102.7771268
1650,bihar,2019,1,aurangabad district,568106,821609333.8419166
1651,bihar,2019,1,kaimur bhabua district,286810,419488028.4722478
1652,bihar,2019,1,araria district,303436,771182123.8666478
1653,bihar,2019,1,munger district,244480,359390718.4405814
1654,bihar,2019,1,katihar district,545240,978868951.5512419
1655,bihar,2019,1,khagaria district,227052,388654881.11228883
1656,bihar,2019,1,saharsa district,325350,701328047.2284671
1657,bihar,2019,1,bhagalpur district,669334,944495875.577175
1658,bihar,2019,1,madhubani district,725008,1443743324.505893
1659,bihar,2019,1,kishanganj district,172840,475097517.172268
1660,bihar,2019,1,gaya district,1025084,1460009336.4335551
1661,bihar,2019,1,samastipur district,792952,1239854737.091689
1662,bihar,2019,1,banka district,183133,217589903.4521794
1663,bihar,2019,1,purbi champaran district,1069790,1856147556.11152
1664,bihar,2019,1,sheohar district,93729,142778197.8470657
1665,bihar,2019,1,bhojpur district,469391,765057325.7810102
1666,bihar,2019,2,madhepura district,249723,707798711.0540556
1667,bihar,2019,2,purnia district,430976,1078967975.372056
1668,bihar,2019,2,nalanda district,710450,1254625995.649563
1669,bihar,2019,2,buxar district,231824,475000124.2031771
1670,bihar,2019,2,darbhanga district,727675,1822608072.265894
1671,bihar,2019,2,nawada district,348121,761867645.7594408
1672,bihar,2019,2,jamui district,273377,595497429.4021461
1673,bihar,2019,2,sheikhpura district,75522,150977914.7667327
1674,bihar,2019,2,siwan district,533899,1255140385.291857
1675,bihar,2019,2,muzaffarpur district,1260648,2730311714.0709352
1676,bihar,2019,2,patna district,13421445,26125484618.416542
1677,bihar,2019,2,jehanabad district,209202,370093501.8179393
1678,bihar,2019,2,rohtas district,659316,1290203427.3036072
1679,bihar,2019,2,begusarai district,420369,861135419.9108714
1680,bihar,2019,2,supaul district,261835,621350641.7630955
1681,bihar,2019,2,sitamarhi district,464001,1054440854.873033
1682,bihar,2019,2,saran district,660816,1511533675.4801161
1683,bihar,2019,2,arwal district,127961,228089174.5008791
1684,bihar,2019,2,vaishali district,706255,1503710719.585722
1685,bihar,2019,2,pashchim champaran district,754956,1807646307.200506
1686,bihar,2019,2,gopalganj district,419736,1042999794.764029
1687,bihar,2019,2,lakhisarai district,140776,288144511.14097095
1688,bihar,2019,2,aurangabad district,466316,1028918812.5797839
1689,bihar,2019,2,kaimur bhabua district,233890,502827065.78767604
1690,bihar,2019,2,araria district,275976,848688675.9117857
1691,bihar,2019,2,munger district,225552,434455542.9933263
1692,bihar,2019,2,katihar district,500894,1262216431.763846
1693,bihar,2019,2,khagaria district,211775,474324786.2517421
1694,bihar,2019,2,saharsa district,309217,777991635.3881919
1695,bihar,2019,2,bhagalpur district,615040,1150904188.2353358
1696,bihar,2019,2,madhubani district,689839,1830248520.944854
1697,bihar,2019,2,kishanganj district,172899,551086091.1205673
1698,bihar,2019,2,gaya district,919937,1718017778.563915
1699,bihar,2019,2,samastipur district,659872,1446039768.462154
1700,bihar,2019,2,banka district,149782,265207653.10207573
1701,bihar,2019,2,purbi champaran district,937122,2207821269.533753
1702,bihar,2019,2,sheohar district,77989,173885487.0659579
1703,bihar,2019,2,bhojpur district,425496,922175961.2433462
1704,bihar,2019,3,madhepura district,285255,739372428.9356571
1705,bihar,2019,3,purnia district,538629,1275466657.188119
1706,bihar,2019,3,nalanda district,734808,1272371591.0222802
1707,bihar,2019,3,buxar district,233814,437029984.60377914
1708,bihar,2019,3,darbhanga district,802970,1893397261.6964972
1709,bihar,2019,3,nawada district,372689,810703742.8400732
1710,bihar,2019,3,jamui district,293099,629177159.6217787
1711,bihar,2019,3,sheikhpura district,74944,150326592.720049
1712,bihar,2019,3,siwan district,609065,1237987048.784883
1713,bihar,2019,3,muzaffarpur district,1526447,2988596103.6486
1714,bihar,2019,3,patna district,13404838,29128507191.15009
1715,bihar,2019,3,jehanabad district,215894,348008740.3604237
1716,bihar,2019,3,rohtas district,637472,1189129969.5839431
1717,bihar,2019,3,begusarai district,486249,950089935.3528173
1718,bihar,2019,3,supaul district,303444,702060184.942025
1719,bihar,2019,3,sitamarhi district,515053,1195168691.459416
1720,bihar,2019,3,saran district,768342,1481370486.840439
1721,bihar,2019,3,arwal district,129870,205282509.15999568
1722,bihar,2019,3,vaishali district,835929,1574270004.89352
1723,bihar,2019,3,pashchim champaran district,794590,1810006586.81644
1724,bihar,2019,3,gopalganj district,492551,1040012340.6442361
1725,bihar,2019,3,lakhisarai district,166181,301418673.57495433
1726,bihar,2019,3,aurangabad district,489823,976700580.1242043
1727,bihar,2019,3,kaimur bhabua district,223817,430488298.6257053
1728,bihar,2019,3,araria district,337253,991970413.1173825
1729,bihar,2019,3,munger district,284046,462815661.32538563
1730,bihar,2019,3,katihar district,605697,1365069712.4779541
1731,bihar,2019,3,khagaria district,267467,508683169.7799946
1732,bihar,2019,3,saharsa district,364988,859959130.6399225
1733,bihar,2019,3,bhagalpur district,666207,1192702908.789947
1734,bihar,2019,3,madhubani district,732727,1815165089.571844
1735,bihar,2019,3,kishanganj district,212575,605260943.6339835
1736,bihar,2019,3,gaya district,1275920,1904955491.409588
1737,bihar,2019,3,samastipur district,725863,1503897789.870506
1738,bihar,2019,3,banka district,168148,282598675.18867797
1739,bihar,2019,3,purbi champaran district,1028626,2348550130.608562
1740,bihar,2019,3,sheohar district,83755,185572590.80613798
1741,bihar,2019,3,bhojpur district,450855,898638782.4700944
1742,bihar,2019,4,madhepura district,395526,1113340860.707919
1743,bihar,2019,4,purnia district,735598,1873193948.338463
1744,bihar,2019,4,nalanda district,1426896,1803708280.732994
1745,bihar,2019,4,buxar district,361937,672103503.3652604
1746,bihar,2019,4,darbhanga district,1059279,2585981569.648556
1747,bihar,2019,4,nawada district,547595,1167043567.038609
1748,bihar,2019,4,jamui district,407483,905118756.0069449
1749,bihar,2019,4,sheikhpura district,124377,225016146.8577698
1750,bihar,2019,4,siwan district,865806,1926229486.784398
1751,bihar,2019,4,muzaffarpur district,1900732,4136536726.0490828
1752,bihar,2019,4,patna district,17235243,37707384360.64211
1753,bihar,2019,4,jehanabad district,343084,501279185.20292896
1754,bihar,2019,4,rohtas district,1129246,1764430308.2236798
1755,bihar,2019,4,begusarai district,687513,1400383169.4259589
1756,bihar,2019,4,supaul district,418643,1026480093.458266
1757,bihar,2019,4,sitamarhi district,686989,1556217974.314738
1758,bihar,2019,4,saran district,1039542,2265346427.153832
1759,bihar,2019,4,arwal district,207671,302520117.7581423
1760,bihar,2019,4,vaishali district,1092261,2283531751.166889
1761,bihar,2019,4,pashchim champaran district,1130965,2726720273.823254
1762,bihar,2019,4,gopalganj district,650123,1570634885.793627
1763,bihar,2019,4,lakhisarai district,254456,472346955.58384544
1764,bihar,2019,4,aurangabad district,751614,1434726640.804569
1765,bihar,2019,4,kaimur bhabua district,333727,644719192.0442938
1766,bihar,2019,4,araria district,462746,1410655861.466377
1767,bihar,2019,4,munger district,353666,657222418.8557158
1768,bihar,2019,4,katihar district,772131,1876729627.392462
1769,bihar,2019,4,khagaria district,344043,784039610.1579978
1770,bihar,2019,4,saharsa district,495346,1211669206.613337
1771,bihar,2019,4,bhagalpur district,914156,1720136935.8588293
1772,bihar,2019,4,madhubani district,1038907,2655204864.3952923
1773,bihar,2019,4,kishanganj district,279243,840550915.1521785
1774,bihar,2019,4,gaya district,1627240,2505031784.840474
1775,bihar,2019,4,samastipur district,995634,2217497573.6966133
1776,bihar,2019,4,banka district,241765,424522416.15462667
1777,bihar,2019,4,purbi champaran district,1432859,3375935181.655295
1778,bihar,2019,4,sheohar district,120327,266342849.8116846
1779,bihar,2019,4,bhojpur district,665945,1302893150.832126
1780,bihar,2020,1,madhepura district,480526,1364725313.7030299
1781,bihar,2020,1,purnia district,893061,2167563281.850881
1782,bihar,2020,1,nalanda district,1053570,2072042821.1862538
1783,bihar,2020,1,buxar district,388504,827738991.9185872
1784,bihar,2020,1,darbhanga district,1296525,3181062829.792515
1785,bihar,2020,1,nawada district,529218,1196256748.0600379
1786,bihar,2020,1,jamui district,394536,865572635.0054713
1787,bihar,2020,1,sheikhpura district,130669,285519415.0277937
1788,bihar,2020,1,siwan district,1271446,3110551570.9359193
1789,bihar,2020,1,muzaffarpur district,2083611,4863182774.540835
1790,bihar,2020,1,patna district,15560992,39935619593.17576
1791,bihar,2020,1,jehanabad district,317868,622588363.5178896
1792,bihar,2020,1,rohtas district,989497,2233802827.065363
1793,bihar,2020,1,begusarai district,805744,1778528408.1571472
1794,bihar,2020,1,supaul district,548881,1442744378.078645
1795,bihar,2020,1,sitamarhi district,785267,1906088096.2837322
1796,bihar,2020,1,saran district,1173182,2601605429.0124073
1797,bihar,2020,1,arwal district,188963,369500731.1945243
1798,bihar,2020,1,vaishali district,1177251,2609194507.873907
1799,bihar,2020,1,pashchim champaran district,1495660,3918107336.0968537
1800,bihar,2020,1,gopalganj district,838277,2019980907.0564551
1801,bihar,2020,1,lakhisarai district,261395,541750309.9857423
1802,bihar,2020,1,aurangabad district,790573,1777915098.773863
1803,bihar,2020,1,kaimur bhabua district,362763,798668648.0287902
1804,bihar,2020,1,araria district,573320,1691300733.350873
1805,bihar,2020,1,munger district,386821,756628791.9246718
1806,bihar,2020,1,katihar district,927801,2253746832.619981
1807,bihar,2020,1,khagaria district,446511,1116121644.024855
1808,bihar,2020,1,saharsa district,592496,1538256331.5165472
1809,bihar,2020,1,bhagalpur district,1141739,2607337583.9573
1810,bihar,2020,1,madhubani district,1264352,3304637932.8787403
1811,bihar,2020,1,kishanganj district,366857,1105518979.6245072
1812,bihar,2020,1,gaya district,1524983,2986729749.072416
1813,bihar,2020,1,samastipur district,1233758,2987274105.5777264
1814,bihar,2020,1,banka district,274099,495594270.36063826
1815,bihar,2020,1,purbi champaran district,1671939,4068019841.6956363
1816,bihar,2020,1,sheohar district,138460,323926587.2337144
1817,bihar,2020,1,bhojpur district,720700,1531449127.087214
1818,bihar,2020,2,madhepura district,694489,1926390841.1668923
1819,bihar,2020,2,purnia district,1220645,3144206568.857592
1820,bihar,2020,2,nalanda district,1236612,2511735768.0476575
1821,bihar,2020,2,buxar district,528766,1138890071.651262
1822,bihar,2020,2,darbhanga district,1660540,3932060943.723905
1823,bihar,2020,2,nawada district,830738,1856990665.199387
1824,bihar,2020,2,jamui district,616481,1292352801.0293171
1825,bihar,2020,2,sheikhpura district,190302,406544187.49615973
1826,bihar,2020,2,siwan district,1496472,3205163656.1560264
1827,bihar,2020,2,muzaffarpur district,2572251,5903193156.447356
1828,bihar,2020,2,patna district,13807801,37859920784.96573
1829,bihar,2020,2,jehanabad district,429941,878935641.2177955
1830,bihar,2020,2,rohtas district,1317112,3012571093.151422
1831,bihar,2020,2,begusarai district,1013896,2205771257.648556
1832,bihar,2020,2,supaul district,782514,1940245968.2229393
1833,bihar,2020,2,sitamarhi district,1089786,2443446938.800221
1834,bihar,2020,2,saran district,1590231,3305092760.432732
1835,bihar,2020,2,arwal district,268085,564599035.4340922
1836,bihar,2020,2,vaishali district,1501134,3209993082.146053
1837,bihar,2020,2,pashchim champaran district,1947807,4653237699.000595
1838,bihar,2020,2,gopalganj district,1167013,2541417532.159407
1839,bihar,2020,2,lakhisarai district,363770,767683220.4107254
1840,bihar,2020,2,aurangabad district,1130661,2486444709.1999884
1841,bihar,2020,2,kaimur bhabua district,543289,1285754641.5660431
1842,bihar,2020,2,araria district,858907,2480203645.407244
1843,bihar,2020,2,munger district,522173,1029703568.1861639
1844,bihar,2020,2,katihar district,1255101,3151138413.423568
