,states,year,quarter,district,trans_counts,amount
1963,himachal-pradesh,2022,3,mandi,1666670,2648674300.781836
1964,himachal-pradesh,2022,3,chamba,1270412,1872267055.918766
1965,himachal-pradesh,2022,3,sirmaur,1266132,1769419418.441324
1966,himachal-pradesh,2022,3,una,1233226,1928978517.800978
1967,himachal-pradesh,2022,3,kullu,1202861,2235782785.348035
1968,himachal-pradesh,2022,3,bilaspur,936750,1447420350.615079
1969,himachal-pradesh,2022,3,hamirpur,934529,1398047775.16803
1970,himachal-pradesh,2022,4,shimla,9603309,14161042549.70881
1971,himachal-pradesh,2022,4,kangra,4885938,7430861889.061211
1972,himachal-pradesh,2022,4,solan,4436709,5065290891.534374
1973,himachal-pradesh,2022,4,kullu,2047414,3429997134.811536
1974,himachal-pradesh,2022,4,mandi,1994054,3034367986.16156
1975,himachal-pradesh,2022,4,sirmaur,1454224,1991999745.957592
1976,himachal-pradesh,2022,4,una,1173607,1902311205.083898
1977,himachal-pradesh,2022,4,hamirpur,1161191,1732021206.6974392
1978,himachal-pradesh,2022,4,chamba,831315,1292196671.856883
1979,himachal-pradesh,2022,4,bilaspur,622642,1042618597.11583
1980,jammu-&-kashmir,2018,1,poonch,398963,509120439.3079825
1981,jammu-&-kashmir,2018,1,baramulla,83775,44215018.00395158
1982,jammu-&-kashmir,2018,1,jammu,81381,127452979.3587345
1983,jammu-&-kashmir,2018,1,anantnag,64478,24885721.23193979
1984,jammu-&-kashmir,2018,1,budgam,50748,36218453.70685134
1985,jammu-&-kashmir,2018,1,srinagar,47285,62676256.75828372
1986,jammu-&-kashmir,2018,1,bandipore,38208,11885513.90501034
1987,jammu-&-kashmir,2018,1,pulwama,35793,24777476.30844358
1988,jammu-&-kashmir,2018,1,kulgam,23587,9213671.326669723
1989,jammu-&-kashmir,2018,1,ganderbal,20571,9107649.670974826
1990,jammu-&-kashmir,2018,2,poonch,891298,1627868128.4895802
1991,jammu-&-kashmir,2018,2,baramulla,188100,100055918.36977981
1992,jammu-&-kashmir,2018,2,jammu,112434,232232787.923289
1993,jammu-&-kashmir,2018,2,srinagar,92244,140893315.7147601
1994,jammu-&-kashmir,2018,2,budgam,89823,77122240.27552341
1995,jammu-&-kashmir,2018,2,anantnag,70838,43529509.034272134
1996,jammu-&-kashmir,2018,2,bandipore,64888,26799256.94581057
1997,jammu-&-kashmir,2018,2,pulwama,54034,53382825.78039837
1998,jammu-&-kashmir,2018,2,ganderbal,41415,24295329.73840579
1999,jammu-&-kashmir,2018,2,kulgam,30822,17711007.62669557
2000,jammu-&-kashmir,2018,3,poonch,1189512,2093062576.187033
2001,jammu-&-kashmir,2018,3,baramulla,210619,195960360.057075
2002,jammu-&-kashmir,2018,3,srinagar,154314,270405876.7113263
2003,jammu-&-kashmir,2018,3,jammu,145123,376452715.050717
2004,jammu-&-kashmir,2018,3,bandipore,87129,60815662.86494814
2005,jammu-&-kashmir,2018,3,budgam,74691,120545227.1593945
2006,jammu-&-kashmir,2018,3,anantnag,69967,95642801.11475599
2007,jammu-&-kashmir,2018,3,pulwama,65491,93861999.52986418
2008,jammu-&-kashmir,2018,3,ganderbal,52136,55650497.72050136
2009,jammu-&-kashmir,2018,3,udhampur,37014,92258254.83476217
2010,jammu-&-kashmir,2018,4,poonch,1642053,2992752160.889104
2011,jammu-&-kashmir,2018,4,jammu,226829,670989049.2596997
2012,jammu-&-kashmir,2018,4,srinagar,144970,329216330.4873534
2013,jammu-&-kashmir,2018,4,baramulla,109702,212164676.56823462
2014,jammu-&-kashmir,2018,4,anantnag,79193,110778790.88365641
2015,jammu-&-kashmir,2018,4,budgam,75940,175490225.93721512
2016,jammu-&-kashmir,2018,4,kathua,50640,115344936.1136368
2017,jammu-&-kashmir,2018,4,udhampur,50056,158443928.52744898
2018,jammu-&-kashmir,2018,4,kupwara,46637,155148129.9511362
2019,jammu-&-kashmir,2018,4,pulwama,43706,109777843.1479058
2020,jammu-&-kashmir,2019,1,poonch,1923655,2702486522.974644
2021,jammu-&-kashmir,2019,1,jammu,336553,880021398.3075253
2022,jammu-&-kashmir,2019,1,srinagar,310516,595281412.755115
2023,jammu-&-kashmir,2019,1,baramulla,164873,235373167.04939282
2024,jammu-&-kashmir,2019,1,budgam,141988,182507224.81175333
2025,jammu-&-kashmir,2019,1,anantnag,92467,115882661.6298053
2026,jammu-&-kashmir,2019,1,pulwama,73558,128624249.28698522
2027,jammu-&-kashmir,2019,1,kathua,65843,123437204.57869421
2028,jammu-&-kashmir,2019,1,kupwara,65813,158106446.71607152
2029,jammu-&-kashmir,2019,1,kulgam,64816,58528128.300160535
2030,jammu-&-kashmir,2019,2,srinagar,721517,1997435095.385833
2031,jammu-&-kashmir,2019,2,jammu,532412,1521238563.934449
2032,jammu-&-kashmir,2019,2,baramulla,150503,324305667.3040718
2033,jammu-&-kashmir,2019,2,budgam,118107,244724342.9971184
2034,jammu-&-kashmir,2019,2,anantnag,76968,176892916.91069663
2035,jammu-&-kashmir,2019,2,kupwara,75719,231219527.26181522
2036,jammu-&-kashmir,2019,2,pulwama,72486,192069086.3959656
2037,jammu-&-kashmir,2019,2,udhampur,70405,212612443.6869775
2038,jammu-&-kashmir,2019,2,kathua,62989,140667309.6509276
2039,jammu-&-kashmir,2019,2,rajouri,59741,189339489.0274282
2040,jammu-&-kashmir,2019,3,srinagar,329195,1391918063.9301221
2041,jammu-&-kashmir,2019,3,jammu,275239,885413982.5256196
2042,jammu-&-kashmir,2019,3,baramulla,55226,164311812.1144624
2043,jammu-&-kashmir,2019,3,udhampur,43153,135163022.78214848
2044,jammu-&-kashmir,2019,3,kathua,42083,90084615.95369668
2045,jammu-&-kashmir,2019,3,budgam,41566,114191268.2996238
2046,jammu-&-kashmir,2019,3,anantnag,39325,117282515.5402872
2047,jammu-&-kashmir,2019,3,kupwara,35301,118625723.0316756
2048,jammu-&-kashmir,2019,3,rajouri,34386,112169651.6625633
2049,jammu-&-kashmir,2019,3,pulwama,33089,104266797.68078919
2050,jammu-&-kashmir,2019,4,jammu,231238,928579096.2076489
2051,jammu-&-kashmir,2019,4,srinagar,117133,474222741.4546555
2052,jammu-&-kashmir,2019,4,kathua,28288,83151146.69576253
2053,jammu-&-kashmir,2019,4,udhampur,22103,91344412.2796205
2054,jammu-&-kashmir,2019,4,rajouri,15973,65942824.070045024
2055,jammu-&-kashmir,2019,4,samba,14817,53713327.351715714
2056,jammu-&-kashmir,2019,4,ramban,14088,49372161.63794071
2057,jammu-&-kashmir,2019,4,reasi,12986,43788337.944249794
2058,jammu-&-kashmir,2019,4,poonch,10130,37926598.59297845
2059,jammu-&-kashmir,2019,4,baramulla,8345,30863315.57342449
2060,jammu-&-kashmir,2020,1,jammu,363150,1275561405.765387
2061,jammu-&-kashmir,2020,1,srinagar,127979,474473029.5788137
2062,jammu-&-kashmir,2020,1,kathua,48120,107171478.5593396
2063,jammu-&-kashmir,2020,1,udhampur,45339,137536252.0052645
2064,jammu-&-kashmir,2020,1,baramulla,38477,102651433.9681011
2065,jammu-&-kashmir,2020,1,budgam,32991,95338551.2263335
2066,jammu-&-kashmir,2020,1,samba,32933,90185246.22000371
2067,jammu-&-kashmir,2020,1,kupwara,29357,87388063.94032452
2068,jammu-&-kashmir,2020,1,rajouri,28561,88475364.88892928
2069,jammu-&-kashmir,2020,1,pulwama,26598,76212175.43966158
2070,jammu-&-kashmir,2020,2,jammu,819252,2746977181.900208
2071,jammu-&-kashmir,2020,2,srinagar,440808,1810806888.436263
2072,jammu-&-kashmir,2020,2,baramulla,139478,414666518.8451661
2073,jammu-&-kashmir,2020,2,udhampur,127419,319173115.2814594
2074,jammu-&-kashmir,2020,2,kathua,114835,227977779.907593
2075,jammu-&-kashmir,2020,2,kupwara,114772,359166698.8086049
2076,jammu-&-kashmir,2020,2,budgam,112970,331830464.6882304
2077,jammu-&-kashmir,2020,2,rajouri,104655,305656997.1455121
2078,jammu-&-kashmir,2020,2,samba,92336,202733580.0346601
2079,jammu-&-kashmir,2020,2,pulwama,85402,271480260.94137585
2080,jammu-&-kashmir,2020,3,jammu,1266667,4876922229.442625
2081,jammu-&-kashmir,2020,3,srinagar,461915,1879035426.896187
2082,jammu-&-kashmir,2020,3,baramulla,183583,580425624.3604747
2083,jammu-&-kashmir,2020,3,kupwara,157369,516694658.1405348
2084,jammu-&-kashmir,2020,3,udhampur,154296,445180791.55363184
2085,jammu-&-kashmir,2020,3,budgam,148225,477023512.90765697
2086,jammu-&-kashmir,2020,3,anantnag,128022,403569858.3077174
2087,jammu-&-kashmir,2020,3,kathua,126283,311678208.3628339
2088,jammu-&-kashmir,2020,3,rajouri,125973,413621357.5955142
2089,jammu-&-kashmir,2020,3,pulwama,114833,372238070.3974789
2090,jammu-&-kashmir,2020,4,jammu,1776840,5696308275.135366
2091,jammu-&-kashmir,2020,4,srinagar,731076,2177635781.64443
2092,jammu-&-kashmir,2020,4,baramulla,412433,862594987.5778542
2093,jammu-&-kashmir,2020,4,kupwara,303474,721320071.0437152
2094,jammu-&-kashmir,2020,4,budgam,295461,692267475.7911439
2095,jammu-&-kashmir,2020,4,anantnag,282499,514346950.9515931
2096,jammu-&-kashmir,2020,4,udhampur,248906,646828971.3652099
2097,jammu-&-kashmir,2020,4,kathua,226360,463045666.1261913
2098,jammu-&-kashmir,2020,4,pulwama,219731,551823991.7884357
2099,jammu-&-kashmir,2020,4,rajouri,196713,567890456.5176736
2100,jammu-&-kashmir,2021,1,jammu,2651223,7421535965.773877
2101,jammu-&-kashmir,2021,1,srinagar,1027161,2568956545.461122
2102,jammu-&-kashmir,2021,1,baramulla,410535,785025036.8822093
2103,jammu-&-kashmir,2021,1,anantnag,317577,500687365.6142786
2104,jammu-&-kashmir,2021,1,budgam,314969,629196655.3946896
2105,jammu-&-kashmir,2021,1,kupwara,287414,651843634.7301381
2106,jammu-&-kashmir,2021,1,udhampur,253788,659211752.075057
2107,jammu-&-kashmir,2021,1,kathua,245017,476737690.8982123
2108,jammu-&-kashmir,2021,1,pulwama,230547,506298792.838708
2109,jammu-&-kashmir,2021,1,samba,201873,489544571.0195804
2110,jammu-&-kashmir,2021,2,jammu,3793205,10159766998.57037
2111,jammu-&-kashmir,2021,2,srinagar,1529261,3491629169.8915057
2112,jammu-&-kashmir,2021,2,baramulla,558737,966623715.8159673
2113,jammu-&-kashmir,2021,2,anantnag,479956,717788809.3041893
2114,jammu-&-kashmir,2021,2,budgam,450138,822332973.9248708
2115,jammu-&-kashmir,2021,2,kupwara,408584,819478528.2209685
2116,jammu-&-kashmir,2021,2,udhampur,361814,841569039.9908627
2117,jammu-&-kashmir,2021,2,pulwama,332326,632761432.1392006
2118,jammu-&-kashmir,2021,2,kathua,329534,635043868.1523829
2119,jammu-&-kashmir,2021,2,samba,272944,627782719.5376384
2120,jammu-&-kashmir,2021,3,jammu,5192026,13867943225.785099
2121,jammu-&-kashmir,2021,3,srinagar,2196468,5510884597.059818
2122,jammu-&-kashmir,2021,3,baramulla,647847,1285810267.706615
2123,jammu-&-kashmir,2021,3,anantnag,580106,938064508.2337394
2124,jammu-&-kashmir,2021,3,budgam,545818,1112797675.661535
2125,jammu-&-kashmir,2021,3,kupwara,477130,1133802686.4410892
2126,jammu-&-kashmir,2021,3,udhampur,476615,1090587535.866065
2127,jammu-&-kashmir,2021,3,kathua,399722,762622103.9071403
2128,jammu-&-kashmir,2021,3,pulwama,393629,826511580.0632428
2129,jammu-&-kashmir,2021,3,samba,352992,822873576.4759532
2130,jammu-&-kashmir,2021,4,jammu,6639541,16627649138.408901
2131,jammu-&-kashmir,2021,4,srinagar,2900577,7232270069.0061245
2132,jammu-&-kashmir,2021,4,baramulla,787593,1567275687.193142
2133,jammu-&-kashmir,2021,4,anantnag,683078,1035794983.473675
2134,jammu-&-kashmir,2021,4,budgam,678080,1358477847.946201
2135,jammu-&-kashmir,2021,4,udhampur,621122,1409015376.0471451
2136,jammu-&-kashmir,2021,4,kupwara,597802,1313830800.646709
2137,jammu-&-kashmir,2021,4,kathua,528207,1082468701.5396059
2138,jammu-&-kashmir,2021,4,samba,492079,1144805603.769711
2139,jammu-&-kashmir,2021,4,pulwama,462342,988006961.9135485
2140,jammu-&-kashmir,2022,1,jammu,5510056,11881749307.52831
2141,jammu-&-kashmir,2022,1,srinagar,2743701,5949336258.494824
2142,jammu-&-kashmir,2022,1,baramulla,877608,1607194898.3390281
2143,jammu-&-kashmir,2022,1,udhampur,729905,1568037829.84979
2144,jammu-&-kashmir,2022,1,anantnag,728868,1032527025.5719059
2145,jammu-&-kashmir,2022,1,budgam,718312,1319712135.493806
2146,jammu-&-kashmir,2022,1,kupwara,654488,1300783254.810564
2147,jammu-&-kashmir,2022,1,kathua,608852,1177353985.585808
2148,jammu-&-kashmir,2022,1,samba,588078,1229539785.519818
2149,jammu-&-kashmir,2022,1,pulwama,508605,1004677770.588671
2150,jammu-&-kashmir,2022,2,jammu,7441002,14880950856.22446
2151,jammu-&-kashmir,2022,2,srinagar,4660647,9640282801.134441
2152,jammu-&-kashmir,2022,2,baramulla,1226879,2154959862.608527
2153,jammu-&-kashmir,2022,2,anantnag,1214291,1884518051.065606
2154,jammu-&-kashmir,2022,2,budgam,1052343,1977187447.2169602
2155,jammu-&-kashmir,2022,2,kupwara,975579,1819041252.88245
2156,jammu-&-kashmir,2022,2,udhampur,947548,1877648827.4614248
2157,jammu-&-kashmir,2022,2,kathua,817009,1514113031.121934
2158,jammu-&-kashmir,2022,2,pulwama,790442,1527002272.0833132
2159,jammu-&-kashmir,2022,2,samba,783532,1573110669.101269
2160,jammu-&-kashmir,2022,3,jammu,7526503,13607597636.17039
2161,jammu-&-kashmir,2022,3,srinagar,2447805,4804161643.10611
2162,jammu-&-kashmir,2022,3,baramulla,1311393,2203515919.791025
2163,jammu-&-kashmir,2022,3,anantnag,1263844,1939518538.628311
2164,jammu-&-kashmir,2022,3,budgam,1140418,1992489881.6152542
2165,jammu-&-kashmir,2022,3,kupwara,1028821,1830706791.421379
2166,jammu-&-kashmir,2022,3,udhampur,997199,1863833971.9477139
2167,jammu-&-kashmir,2022,3,pulwama,847472,1623093820.169574
2168,jammu-&-kashmir,2022,3,samba,842829,1581915447.7990081
2169,jammu-&-kashmir,2022,3,kathua,834884,1473463666.339784
2170,jammu-&-kashmir,2022,4,jammu,9213783,15674936388.29649
2171,jammu-&-kashmir,2022,4,srinagar,3176470,5356773720.960181
2172,jammu-&-kashmir,2022,4,baramulla,1599504,2370515820.01391
2173,jammu-&-kashmir,2022,4,anantnag,1338553,1684090753.607598
2174,jammu-&-kashmir,2022,4,budgam,1306982,1932170615.544405
2175,jammu-&-kashmir,2022,4,udhampur,1227109,2035000646.988761
2176,jammu-&-kashmir,2022,4,kupwara,1219778,1804597459.190223
2177,jammu-&-kashmir,2022,4,kathua,1035799,1765328885.2767951
2178,jammu-&-kashmir,2022,4,samba,1025985,1822006887.4414032
2179,jammu-&-kashmir,2022,4,pulwama,963378,1594427876.028703
2180,jharkhand,2018,1,ranchi,356622,434234048.4962647
2181,jharkhand,2018,1,dhanbad,340878,271973005.2993548
2182,jharkhand,2018,1,bokaro,263441,210067688.75698972
2183,jharkhand,2018,1,east singhbhum,220276,257229540.6549
2184,jharkhand,2018,1,hazaribagh,150709,171297280.2361688
2185,jharkhand,2018,1,giridih,131905,131409945.9448334
2186,jharkhand,2018,1,ramgarh,97459,85844869.66475454
2187,jharkhand,2018,1,palamu,84608,128141542.2688809
2188,jharkhand,2018,1,saraikela kharsawan,83449,74573902.81878725
2189,jharkhand,2018,1,deoghar,70058,91100585.73781538
2190,jharkhand,2018,2,dhanbad,520547,503649314.0895539
2191,jharkhand,2018,2,ranchi,501072,820976014.2247976
2192,jharkhand,2018,2,bokaro,396119,398722258.9747641
2193,jharkhand,2018,2,east singhbhum,323829,467008622.2905453
2194,jharkhand,2018,2,hazaribagh,214298,371520189.2845477
2195,jharkhand,2018,2,giridih,172783,267172044.8851918
2196,jharkhand,2018,2,palamu,131021,325976624.8230643
2197,jharkhand,2018,2,ramgarh,120655,173725383.9661921
2198,jharkhand,2018,2,saraikela kharsawan,117686,128312051.5874398
2199,jharkhand,2018,2,deoghar,96438,148363954.8421891
2200,jharkhand,2018,3,dhanbad,2064271,1383326534.649774
2201,jharkhand,2018,3,bokaro,1606672,1103642100.617909
2202,jharkhand,2018,3,ranchi,1040485,1373309866.0578432
2203,jharkhand,2018,3,east singhbhum,716556,825516933.9712926
2204,jharkhand,2018,3,hazaribagh,542701,663718370.6947036
2205,jharkhand,2018,3,giridih,334079,457115389.3922781
2206,jharkhand,2018,3,saraikela kharsawan,290800,265695487.6867497
2207,jharkhand,2018,3,ramgarh,264474,310366602.64699113
2208,jharkhand,2018,3,palamu,166304,405648506.5182497
2209,jharkhand,2018,3,deoghar,152113,198908051.87959883
2210,jharkhand,2018,4,dhanbad,1062585,1128043527.832978
2211,jharkhand,2018,4,ranchi,997887,1817673935.700677
2212,jharkhand,2018,4,bokaro,798913,898225421.2948879
2213,jharkhand,2018,4,east singhbhum,616640,990453488.2225388
2214,jharkhand,2018,4,hazaribagh,454790,843013094.1120856
2215,jharkhand,2018,4,giridih,364032,575695972.035529
2216,jharkhand,2018,4,ramgarh,245189,412829670.8917838
2217,jharkhand,2018,4,saraikela kharsawan,242853,296733243.1740029
2218,jharkhand,2018,4,palamu,234378,620094977.5658047
2219,jharkhand,2018,4,deoghar,152383,236116834.0168522
2220,jharkhand,2019,1,ranchi,1958897,3112736131.120336
2221,jharkhand,2019,1,dhanbad,1390250,1330543703.1307158
2222,jharkhand,2019,1,bokaro,1074907,1046148508.9114571
2223,jharkhand,2019,1,east singhbhum,909285,1244357275.145483
2224,jharkhand,2019,1,hazaribagh,658381,1096533636.558444
2225,jharkhand,2019,1,giridih,540524,695057378.0180323
2226,jharkhand,2019,1,saraikela kharsawan,395831,376316821.2155843
2227,jharkhand,2019,1,ramgarh,349693,489903880.81532556
2228,jharkhand,2019,1,palamu,336935,875063883.7575886
2229,jharkhand,2019,1,koderma,206484,382615731.90924877
2230,jharkhand,2019,2,ranchi,3147028,5924687357.225821
2231,jharkhand,2019,2,dhanbad,1279110,1614589568.7048619
2232,jharkhand,2019,2,bokaro,1020185,1369272123.324212
2233,jharkhand,2019,2,east singhbhum,960100,1505995808.375912
2234,jharkhand,2019,2,hazaribagh,633673,1332857266.896106
2235,jharkhand,2019,2,giridih,447860,872870570.3762811
2236,jharkhand,2019,2,ramgarh,331688,593592675.6244884
2237,jharkhand,2019,2,palamu,330327,1046448701.3271719
2238,jharkhand,2019,2,saraikela kharsawan,328153,412040653.5542741
2239,jharkhand,2019,2,deoghar,216404,385121235.7476238
2240,jharkhand,2019,3,ranchi,3924885,6987035689.115903
2241,jharkhand,2019,3,dhanbad,2290227,1900631592.4346042
2242,jharkhand,2019,3,bokaro,1738430,1613980827.143254
2243,jharkhand,2019,3,east singhbhum,1439445,1863746509.1365318
2244,jharkhand,2019,3,hazaribagh,917999,1501364416.667197
2245,jharkhand,2019,3,giridih,498118,876022719.9153261
2246,jharkhand,2019,3,ramgarh,466086,666327597.1173741
2247,jharkhand,2019,3,saraikela kharsawan,436371,499189494.0970435
2248,jharkhand,2019,3,palamu,408718,1090919704.397773
2249,jharkhand,2019,3,deoghar,344455,555613175.4677337
2250,jharkhand,2019,4,ranchi,4962725,8766487755.261751
2251,jharkhand,2019,4,dhanbad,2966376,2559078950.795422
2252,jharkhand,2019,4,bokaro,2193416,2158045122.491934
2253,jharkhand,2019,4,east singhbhum,1743320,2454308540.2954993
2254,jharkhand,2019,4,hazaribagh,1115893,1919987793.5106761
2255,jharkhand,2019,4,giridih,664950,1173756910.335438
2256,jharkhand,2019,4,ramgarh,606260,907240261.0972493
2257,jharkhand,2019,4,palamu,568241,1542916983.3263822
2258,jharkhand,2019,4,saraikela kharsawan,542522,632386702.9813409
2259,jharkhand,2019,4,deoghar,411994,652381524.6441478
2260,jharkhand,2020,1,ranchi,5132983,10593904951.01272
2261,jharkhand,2020,1,dhanbad,2193642,2650637205.600994
2262,jharkhand,2020,1,east singhbhum,1934537,3099559621.386287
2263,jharkhand,2020,1,bokaro,1819760,2254545205.3164
